,timestamp,close,regime,mss,action,shares_traded,position,cash,portfolio_value,returns
360,2018-10-18,6398.01,Weak Bull,30.755811033848328,BUY,0.0,6.8102953972647065,88257.32220127313,131829.6602559267,31.829660255926683
361,2018-10-19,6385.43,Weak Bull,30.64124780032274,BUY,0.0,6.8102953972647065,88257.32220127313,131743.9867398291,31.7439867398291
362,2018-10-20,6432.02,Weak Bull,32.108344995992766,BUY,0.0,6.8102953972647065,88257.32220127313,132061.27840238766,32.06127840238766
363,2018-10-21,6420.05,Weak Bull,32.05398968496752,BUY,0.0,6.8102953972647065,88257.32220127313,131979.7591664824,31.979759166482392
364,2018-10-22,6404.87,Weak Bull,31.7288278672428,BUY,0.0,6.8102953972647065,88257.32220127313,131876.3788823519,31.876378882351908
365,2018-10-23,6457.68,Weak Bull,33.533183840901614,BUY,0.0,6.8102953972647065,88257.32220127313,132236.03058228147,32.23603058228146
366,2018-10-24,6394.0,Weak Bull,31.82512994895198,BUY,0.0,6.8102953972647065,88257.32220127313,131802.35097138365,31.802350971383664
367,2018-10-25,6386.0,Weak Bull,31.88428318222076,BUY,0.0,6.8102953972647065,88257.32220127313,131747.86860820555,31.747868608205554
368,2018-10-26,6404.87,Weak Bull,32.66407403968648,BUY,0.0,6.8102953972647065,88257.32220127313,131876.3788823519,31.876378882351908
369,2018-10-27,6410.83,Weak Bull,33.10100019563435,BUY,0.0,6.8102953972647065,88257.32220127313,131916.96824291963,31.91696824291963
370,2018-10-28,6403.71,Weak Bull,33.24231724906312,BUY,0.0,6.8102953972647065,88257.32220127313,131868.4789396911,31.86847893969109
371,2018-10-29,6288.99,Weak Bull,30.097136885042985,BUY,0.0,6.8102953972647065,88257.32220127313,131087.2018517169,31.087201851716895
372,2018-10-30,6264.49,Weak Bull,28.78819944190233,BUY,0.0,6.8102953972647065,88257.32220127313,130920.34961448392,30.92034961448391
373,2018-10-31,6304.18,Weak Bull,30.01536744959783,HOLD,-6.8102953972647065,0.0,131190.65023880135,131190.65023880135,31.190650238801343
374,2018-11-01,6355.01,Weak Bull,31.60084543563109,HOLD,0.0,0.0,131190.65023880135,131190.65023880135,31.190650238801343
375,2018-11-02,6337.01,Weak Bull,30.749089574555843,HOLD,0.0,0.0,131190.65023880135,131190.65023880135,31.190650238801343
376,2018-11-03,6330.38,Weak Bull,30.182799195610915,HOLD,0.0,0.0,131190.65023880135,131190.65023880135,31.190650238801343
377,2018-11-04,6408.9,Weak Bull,34.11080540260368,BUY,6.80629924080598,6.80629924080598,87569.7590343999,131190.65023880135,31.190650238801343
378,2018-11-05,6397.0,Weak Bull,33.580923857287075,BUY,0.0,6.80629924080598,87569.7590343999,131109.65527783576,31.109655277835756
379,2018-11-06,6507.95,Weak Bull,39.35716964688,BUY,0.0,6.80629924080598,87569.7590343999,131864.81417860318,31.864814178603183
380,2018-11-07,6450.01,Weak Bull,36.08117585857124,BUY,0.0,6.80629924080598,87569.7590343999,131470.45720059087,31.47045720059087
381,2018-11-08,6402.43,Weak Bull,33.433901516126824,BUY,0.0,6.80629924080598,87569.7590343999,131146.61348271335,31.14661348271335
382,2018-11-09,6334.89,Weak Bull,30.163793664302894,BUY,0.0,6.80629924080598,87569.7590343999,130686.9160319893,30.6869160319893
383,2018-11-10,6350.04,Weak Bull,31.111293227862706,BUY,0.0,6.80629924080598,87569.7590343999,130790.0314654875,30.790031465487488
384,2018-11-11,6357.6,Weak Bull,31.646431086535053,BUY,0.0,6.80629924080598,87569.7590343999,130841.48708774801,30.84148708774801
385,2018-11-12,6302.97,Weak Bull,29.34942060040363,HOLD,-6.80629924080598,0.0,130469.65896022276,130469.65896022276,30.469658960222755
386,2018-11-13,6291.52,Weak Bull,29.008956614424243,HOLD,0.0,0.0,130469.65896022276,130469.65896022276,30.469658960222755
387,2018-11-14,5608.1,Neutral,11.499499923368056,HOLD,0.0,0.0,130469.65896022276,130469.65896022276,30.469658960222755
388,2018-11-15,5579.52,Neutral,14.215374849239751,HOLD,0.0,0.0,130469.65896022276,130469.65896022276,30.469658960222755
389,2018-11-16,5512.24,Neutral,14.502281241818466,HOLD,0.0,0.0,130469.65896022276,130469.65896022276,30.469658960222755
390,2018-11-17,5539.7,Neutral,16.26243635927777,HOLD,0.0,0.0,130469.65896022276,130469.65896022276,30.469658960222755
391,2018-11-18,5430.44,Neutral,15.171139212827605,HOLD,0.0,0.0,130469.65896022276,130469.65896022276,30.469658960222755
392,2018-11-19,4593.01,Neutral,4.602914281795211,HOLD,0.0,0.0,130469.65896022276,130469.65896022276,30.469658960222755
393,2018-11-20,4349.23,Neutral,4.946457206441259,HOLD,0.0,0.0,130469.65896022276,130469.65896022276,30.469658960222755
394,2018-11-21,4545.11,Neutral,10.195994130951881,HOLD,0.0,0.0,130469.65896022276,130469.65896022276,30.469658960222755
395,2018-11-22,4220.0,Neutral,8.200297452581488,HOLD,0.0,0.0,130469.65896022276,130469.65896022276,30.469658960222755
396,2018-11-23,4275.12,Neutral,10.53542680879264,HOLD,0.0,0.0,130469.65896022276,130469.65896022276,30.469658960222755
397,2018-11-24,3666.01,Neutral,5.42798073453984,HOLD,0.0,0.0,130469.65896022276,130469.65896022276,30.469658960222755
398,2018-11-25,3936.69,Neutral,11.374229051180556,HOLD,0.0,0.0,130469.65896022276,130469.65896022276,30.469658960222755
399,2018-11-26,3731.32,Neutral,10.837664428195799,HOLD,0.0,0.0,130469.65896022276,130469.65896022276,30.469658960222755
400,2018-11-27,3983.79,Neutral,15.099430568799411,HOLD,0.0,0.0,130469.65896022276,130469.65896022276,30.469658960222755
401,2018-11-28,4225.04,Neutral,18.86214749026619,SELL,-10.267633348861565,0.0,130469.65896022276,130469.65896022276,30.469658960222755
402,2018-11-29,4264.65,Weak Bull,20.250635308230258,HOLD,0.0,0.0,130469.65896022276,130469.65896022276,30.469658960222755
403,2018-11-30,3940.0,Neutral,17.982808069653075,HOLD,0.0,0.0,130469.65896022276,130469.65896022276,30.469658960222755
404,2018-12-01,4142.01,Weak Bull,21.02435678716,BUY,10.473456511276908,10.473456511276908,87088.4973559487,130469.65896022276,30.469658960222755
405,2018-12-02,3959.75,Weak Bull,20.231858131822293,BUY,0.0,10.473456511276908,87088.4973559487,128560.76677647742,28.56076677647743
406,2018-12-03,3833.47,Weak Bull,20.00999112930102,BUY,0.0,10.473456511276908,87088.4973559487,127238.17868823338,27.238178688233393
407,2018-12-04,3848.29,Weak Bull,21.275303944107193,BUY,0.0,10.473456511276908,87088.4973559487,127393.3953137305,27.393395313730508
408,2018-12-05,3819.88,Weak Bull,21.886491141501406,BUY,0.0,10.473456511276908,87088.4973559487,127095.84441424513,27.09584441424513
409,2018-12-06,3402.87,Neutral,18.27516669164114,BUY,0.0,10.473456511276908,87088.4973559487,122728.30831447754,22.72830831447754
410,2018-12-07,3380.01,Neutral,18.948642771680902,BUY,0.0,10.473456511276908,87088.4973559487,122488.88509862976,22.488885098629762
411,2018-12-08,3402.47,Weak Bull,20.20759887073758,BUY,0.0,10.473456511276908,87088.4973559487,122724.11893187303,22.72411893187303
412,2018-12-09,3528.97,Weak Bull,22.47327380734016,BUY,0.0,10.473456511276908,87088.4973559487,124049.01118054957,24.049011180549563
413,2018-12-10,3413.34,Weak Bull,21.79900832766564,BUY,0.0,10.473456511276908,87088.4973559487,122837.96540415063,22.83796540415064
414,2018-12-11,3349.98,Weak Bull,21.68716888731384,BUY,0.0,10.473456511276908,87088.4973559487,122174.3671995961,22.174367199596112
415,2018-12-12,3369.19,Weak Bull,22.50434168252793,BUY,0.0,10.473456511276908,87088.4973559487,122375.56229917775,22.375562299177744
416,2018-12-13,3252.24,Weak Bull,21.539844465187887,BUY,0.0,10.473456511276908,87088.4973559487,121150.69156018391,21.150691560183922
417,2018-12-14,3212.54,Weak Bull,21.288479849149503,BUY,0.0,10.473456511276908,87088.4973559487,120734.89533668621,20.734895336686222
418,2018-12-15,3235.29,Weak Bull,21.91228590383094,BUY,0.0,10.473456511276908,87088.4973559487,120973.16647231777,20.97316647231777
419,2018-12-16,3208.6,Weak Bull,21.634393131612242,BUY,0.0,10.473456511276908,87088.4973559487,120693.62991803177,20.693629918031764
420,2018-12-17,3496.82,Weak Bull,26.876514527406417,BUY,0.0,10.473456511276908,87088.4973559487,123712.289553712,23.712289553712008
421,2018-12-18,3743.75,Weak Bull,31.606892327276924,BUY,0.0,10.473456511276908,87088.4973559487,126298.50017004162,26.298500170041628
422,2018-12-19,3682.51,Weak Bull,30.90310562050439,BUY,0.0,10.473456511276908,87088.4973559487,125657.10569329103,25.657105693291026
423,2018-12-20,3942.06,Weak Bull,35.00581096215713,BUY,0.0,10.473456511276908,87088.4973559487,128375.49133079295,28.375491330792958
424,2018-12-21,3839.06,Weak Bull,33.76358891679843,BUY,0.0,10.473456511276908,87088.4973559487,127296.72531013141,27.296725310131407
425,2018-12-22,3980.46,Weak Bull,36.19855755817421,BUY,0.0,10.473456511276908,87088.4973559487,128777.67206082598,28.777672060825978
426,2018-12-23,4211.01,Weak Bull,39.67522710104484,BUY,0.0,10.473456511276908,87088.4973559487,131192.32745950087,31.192327459500866
427,2018-12-24,3791.66,Weak Bull,32.493256495730186,BUY,0.0,10.473456511276908,87088.4973559487,126800.28347149689,26.8002834714969
428,2018-12-25,3830.73,Weak Bull,33.349979570285925,BUY,0.0,10.473456511276908,87088.4973559487,127209.48141739248,27.209481417392478
429,2018-12-26,3725.64,Weak Bull,32.11471583417061,BUY,0.0,10.473456511276908,87088.4973559487,126108.8258726224,26.108825872622397
430,2018-12-27,3589.89,Weak Bull,29.819381133758064,BUY,0.0,10.473456511276908,87088.4973559487,124687.05415121655,24.687054151216547
431,2018-12-28,3888.06,Weak Bull,33.82923424353332,BUY,0.0,10.473456511276908,87088.4973559487,127809.92467918398,27.809924679183972
432,2018-12-29,3729.31,Weak Bull,31.121524259151307,BUY,0.0,10.473456511276908,87088.4973559487,126147.26345801877,26.147263458018767
433,2018-12-30,3780.62,Weak Bull,31.72777147242033,BUY,0.0,10.473456511276908,87088.4973559487,126684.6565116124,26.684656511612403
434,2018-12-31,3690.0,Weak Bull,30.00309774304196,BUY,0.0,10.473456511276908,87088.4973559487,125735.55188256048,25.735551882560493
435,2019-01-01,3800.01,Weak Bull,31.32882916762587,BUY,0.0,10.473456511276908,87088.4973559487,126887.73683336607,26.88773683336607
436,2019-01-02,3850.06,Weak Bull,31.7447585930715,BUY,0.0,10.473456511276908,87088.4973559487,127411.93333175547,27.411933331755467
437,2019-01-03,3787.57,Weak Bull,30.250815435017966,BUY,0.0,10.473456511276908,87088.4973559487,126757.44703436577,26.75744703436578
438,2019-01-04,3859.75,Weak Bull,30.853748815311832,BUY,0.0,10.473456511276908,87088.4973559487,127513.42112534973,27.513421125349737
439,2019-01-05,3800.01,Weak Bull,29.38067271829438,BUY,0.0,10.473456511276908,87088.4973559487,126887.73683336607,26.88773683336607
440,2019-01-06,4040.99,Weak Bull,32.765241765999576,BUY,0.0,10.473456511276908,87088.4973559487,129411.63038345356,29.411630383453556
441,2019-01-07,3976.99,Weak Bull,31.830721090949016,BUY,0.0,10.473456511276908,87088.4973559487,128741.32916673184,28.741329166731845
442,2019-01-08,4019.67,Weak Bull,32.58902289150399,BUY,0.0,10.473456511276908,87088.4973559487,129188.33629063315,29.188336290633153
443,2019-01-09,4025.69,Weak Bull,33.32301737935991,BUY,0.0,10.473456511276908,87088.4973559487,129251.38649883104,29.25138649883103
444,2019-01-10,3617.39,Weak Bull,25.79227476970445,BUY,0.0,10.473456511276908,87088.4973559487,124975.07420527667,24.97507420527667
445,2019-01-11,3635.69,Weak Bull,26.40051598256949,HOLD,-10.473456511276908,0.0,125166.73845943304,125166.73845943304,25.16673845943305
446,2019-01-12,3619.41,Weak Bull,26.609941365554857,HOLD,0.0,0.0,125166.73845943304,125166.73845943304,25.16673845943305
447,2019-01-13,3534.51,Weak Bull,24.933844150102324,HOLD,0.0,0.0,125166.73845943304,125166.73845943304,25.16673845943305
448,2019-01-14,3664.05,Weak Bull,27.96449249517757,HOLD,0.0,0.0,125166.73845943304,125166.73845943304,25.16673845943305
449,2019-01-15,3604.28,Weak Bull,26.757550364775472,HOLD,0.0,0.0,125166.73845943304,125166.73845943304,25.16673845943305
450,2019-01-16,3609.71,Weak Bull,26.79291711305232,HOLD,0.0,0.0,125166.73845943304,125166.73845943304,25.16673845943305
451,2019-01-17,3619.51,Weak Bull,27.160770798375957,HOLD,0.0,0.0,125166.73845943304,125166.73845943304,25.16673845943305
452,2019-01-18,3607.85,Weak Bull,26.886505122896693,HOLD,0.0,0.0,125166.73845943304,125166.73845943304,25.16673845943305
453,2019-01-19,3690.0,Weak Bull,29.290206942142415,HOLD,0.0,0.0,125166.73845943304,125166.73845943304,25.16673845943305
454,2019-01-20,3533.48,Weak Bull,25.18546163036904,BUY,11.778173511032037,11.778173511032037,83548.79792167156,125166.73845943305,25.16673845943305
455,2019-01-21,3529.56,Weak Bull,25.244893093901446,BUY,0.0,11.778173511032037,83548.79792167156,125120.56801926979,25.120568019269783
456,2019-01-22,3577.03,Weak Bull,27.035091318379834,BUY,0.0,11.778173511032037,83548.79792167156,125679.67791583849,25.679677915838496
457,2019-01-23,3531.76,Weak Bull,26.0688559453502,BUY,0.0,11.778173511032037,83548.79792167156,125146.48000099408,25.14648000099409
458,2019-01-24,3563.75,Weak Bull,27.34818172703733,HOLD,-11.778173511032039,0.0,125523.263771612,125523.263771612,25.523263771612005
459,2019-01-25,3562.17,Weak Bull,27.619990326448807,HOLD,0.0,0.0,125523.263771612,125523.263771612,25.523263771612005
460,2019-01-26,3550.35,Weak Bull,27.844782240604502,HOLD,0.0,0.0,125523.263771612,125523.263771612,25.523263771612005
461,2019-01-27,3423.15,Weak Bull,24.663833855249106,HOLD,0.0,0.0,125523.263771612,125523.263771612,25.523263771612005
462,2019-01-28,3429.95,Weak Bull,25.839292105640073,HOLD,0.0,0.0,125523.263771612,125523.263771612,25.523263771612005
463,2019-01-29,3422.66,Weak Bull,26.625966599094877,HOLD,0.0,0.0,125523.263771612,125523.263771612,25.523263771612005
464,2019-01-30,3444.18,Weak Bull,27.20889227874267,HOLD,0.0,0.0,125523.263771612,125523.263771612,25.523263771612005
465,2019-01-31,3411.5,Weak Bull,26.21957319426688,HOLD,0.0,0.0,125523.263771612,125523.263771612,25.523263771612005
466,2019-02-01,3422.12,Weak Bull,26.926650052559047,HOLD,0.0,0.0,125523.263771612,125523.263771612,25.523263771612005
467,2019-02-02,3468.43,Weak Bull,28.9600711437087,BUY,12.03324997306014,12.03324997306014,83786.77856755101,125523.263771612,25.523263771612005
468,2019-02-03,3416.0,Weak Bull,27.0422904893894,HOLD,-12.03324997306014,0.0,124892.36047552445,124892.36047552445,24.892360475524455
469,2019-02-04,3416.01,Weak Bull,27.31936970354866,BUY,12.156495401978292,12.156495401978292,83365.65061741258,124892.36047552445,24.892360475524455
470,2019-02-05,3428.4,Weak Bull,28.217844578188732,BUY,0.0,12.156495401978292,83365.65061741258,125042.97945355496,25.04297945355496
471,2019-02-06,3371.44,Weak Bull,26.079631775951842,BUY,0.0,12.156495401978292,83365.65061741258,124350.54547545828,24.350545475458276
472,2019-02-07,3359.0,Weak Bull,26.010948685482994,BUY,0.0,12.156495401978292,83365.65061741258,124199.31867265767,24.199318672657675
473,2019-02-08,3621.99,Weak Bull,37.863653748608094,BUY,0.0,12.156495401978292,83365.65061741258,127396.35539842394,27.396355398423932
474,2019-02-09,3618.51,Weak Bull,38.4149332083165,BUY,0.0,12.156495401978292,83365.65061741258,127354.05079442506,27.354050794425056
475,2019-02-10,3588.45,Weak Bull,36.749385599255696,BUY,0.0,12.156495401978292,83365.65061741258,126988.62654264158,26.98862654264158
476,2019-02-11,3590.36,Weak Bull,37.52599285095206,BUY,0.0,12.156495401978292,83365.65061741258,127011.84544885936,27.01184544885935
477,2019-02-12,3602.6,Weak Bull,38.14906445888386,BUY,0.0,12.156495401978292,83365.65061741258,127160.64095257958,27.160640952579573
478,2019-02-13,3576.68,Weak Bull,36.720997034972996,BUY,0.0,12.156495401978292,83365.65061741258,126845.54459176029,26.845544591760294
479,2019-02-14,3575.9,Weak Bull,36.81008011592548,BUY,0.0,12.156495401978292,83365.65061741258,126836.06252534676,26.83606252534676
480,2019-02-15,3585.62,Weak Bull,37.26802005358945,BUY,0.0,12.156495401978292,83365.65061741258,126954.22366065398,26.954223660653987
481,2019-02-16,3598.31,Weak Bull,38.09950879750599,BUY,0.0,12.156495401978292,83365.65061741258,127108.48958730508,27.108489587305073
482,2019-02-17,3677.05,Weak Bull,41.376688002971555,BUY,0.0,12.156495401978292,83365.65061741258,128065.69203525686,28.065692035256863
483,2019-02-18,3867.0,Weak Bull,47.9830337934938,BUY,0.0,12.156495401978292,83365.65061741258,130374.81833686263,30.374818336862642
484,2019-02-19,3888.01,Weak Bull,47.20163442405216,BUY,0.0,12.156495401978292,83365.65061741258,130630.2263052582,30.6302263052582
485,2019-02-20,3951.12,Weak Bull,48.76818603066315,BUY,0.0,12.156495401978292,83365.65061741258,131397.42273007706,31.39742273007706
486,2019-02-21,3897.71,Weak Bull,44.53286395680356,BUY,0.0,12.156495401978292,83365.65061741258,130748.1443106574,30.7481443106574
487,2019-02-22,3927.98,Weak Bull,45.03138972326646,BUY,0.0,12.156495401978292,83365.65061741258,131116.12142647526,31.116121426475264
488,2019-02-23,4159.0,Strong Bull,50.78974883340401,STRONG_BUY,0.0,12.156495401978292,83365.65061741258,133924.5149942403,33.92451499424032
489,2019-02-24,3734.22,Weak Bull,33.27211082498866,BUY,0.0,12.156495401978292,83365.65061741258,128760.67887738795,28.760678877387956
490,2019-02-25,3818.79,Weak Bull,34.986893119709435,BUY,0.0,12.156495401978292,83365.65061741258,129788.75369353326,29.788753693533266
491,2019-02-26,3807.5,Weak Bull,34.06532950082388,BUY,0.0,12.156495401978292,83365.65061741258,129651.50686044493,29.651506860444933
492,2019-02-27,3799.91,Weak Bull,32.95304065061603,BUY,0.0,12.156495401978292,83365.65061741258,129559.23906034391,29.559239060343923
493,2019-02-28,3800.39,Weak Bull,33.19330551428152,HOLD,-12.156495401978292,0.0,129565.07417813686,129565.07417813686,29.565074178136854
494,2019-03-01,3804.46,Weak Bull,33.00579645309327,HOLD,0.0,0.0,129565.07417813686,129565.07417813686,29.565074178136854
495,2019-03-02,3809.7,Weak Bull,32.82963733498746,HOLD,0.0,0.0,129565.07417813686,129565.07417813686,29.565074178136854
496,2019-03-03,3723.52,Weak Bull,29.784373002517654,HOLD,0.0,0.0,129565.07417813686,129565.07417813686,29.565074178136854
497,2019-03-04,3700.72,Weak Bull,28.8965297877991,HOLD,0.0,0.0,129565.07417813686,129565.07417813686,29.565074178136854
498,2019-03-05,3826.25,Weak Bull,32.25417650875227,HOLD,0.0,0.0,129565.07417813686,129565.07417813686,29.565074178136854
499,2019-03-06,3866.03,Weak Bull,32.93301273948826,HOLD,0.0,0.0,129565.07417813686,129565.07417813686,29.565074178136854
500,2019-03-07,3877.01,Weak Bull,32.82366223506571,HOLD,0.0,0.0,129565.07417813686,129565.07417813686,29.565074178136854
501,2019-03-08,3859.99,Weak Bull,31.898410579433946,HOLD,0.0,0.0,129565.07417813686,129565.07417813686,29.565074178136854
502,2019-03-09,3917.0,Weak Bull,33.268979627123116,HOLD,0.0,0.0,129565.07417813686,129565.07417813686,29.565074178136854
503,2019-03-10,3890.04,Weak Bull,32.723341470103506,BUY,11.074535779639927,11.074535779639927,86484.68701390635,129565.07417813686,29.565074178136854
504,2019-03-11,3849.68,Weak Bull,31.502471591058033,HOLD,-11.074535779639927,0.0,129118.10591407059,129118.10591407059,29.11810591407058
505,2019-03-12,3862.95,Weak Bull,32.1486669607312,HOLD,0.0,0.0,129118.10591407059,129118.10591407059,29.11810591407058
506,2019-03-13,3851.43,Weak Bull,31.949274424939357,HOLD,0.0,0.0,129118.10591407059,129118.10591407059,29.11810591407058
507,2019-03-14,3859.91,Weak Bull,32.423594390528,HOLD,0.0,0.0,129118.10591407059,129118.10591407059,29.11810591407058
508,2019-03-15,4013.02,Weak Bull,38.743339691732665,BUY,10.698120172944183,10.698120172944183,86186.33569764212,129118.10591407059,29.11810591407058
509,2019-03-16,3990.0,Weak Bull,39.27225749010432,BUY,0.0,10.698120172944183,86186.33569764212,128871.8351876894,28.87183518768941
510,2019-03-17,3980.48,Weak Bull,38.82472087084627,BUY,0.0,10.698120172944183,86186.33569764212,128769.98908364298,28.76998908364299
511,2019-03-18,3956.99,Weak Bull,37.25749501257321,BUY,0.0,10.698120172944183,86186.33569764212,128518.69024078052,28.518690240780508
512,2019-03-19,4000.85,Weak Bull,39.76354265920744,BUY,0.0,10.698120172944183,86186.33569764212,128987.90979156585,28.987909791565848
513,2019-03-20,4029.01,Weak Bull,40.51639049820366,BUY,0.0,10.698120172944183,86186.33569764212,129289.16885563597,29.28916885563597
514,2019-03-21,3972.76,Weak Bull,36.423476887908386,BUY,0.0,10.698120172944183,86186.33569764212,128687.39959590786,28.68739959590787
515,2019-03-22,3983.78,Weak Bull,36.61543416754158,BUY,0.0,10.698120172944183,86186.33569764212,128805.2928802137,28.805292880213695
516,2019-03-23,3968.84,Weak Bull,35.524367247665076,HOLD,-10.698120172944183,0.0,128645.4629648299,128645.4629648299,28.645462964829903
517,2019-03-24,3970.01,Weak Bull,34.96552888963269,HOLD,0.0,0.0,128645.4629648299,128645.4629648299,28.645462964829903
518,2019-03-25,3910.01,Weak Bull,31.22414851417091,HOLD,0.0,0.0,128645.4629648299,128645.4629648299,28.645462964829903
519,2019-03-26,3974.99,Weak Bull,34.86044507617826,HOLD,0.0,0.0,128645.4629648299,128645.4629648299,28.645462964829903
520,2019-03-27,3999.08,Weak Bull,35.863611243108686,HOLD,0.0,0.0,128645.4629648299,128645.4629648299,28.645462964829903
521,2019-03-28,4011.17,Weak Bull,36.217622810498554,HOLD,0.0,0.0,128645.4629648299,128645.4629648299,28.645462964829903
522,2019-03-29,4091.01,Weak Bull,40.503057481834716,BUY,10.455759442241876,10.455759442241876,85870.84652902395,128645.4629648299,28.645462964829903
523,2019-03-30,4084.16,Weak Bull,39.520702632315256,BUY,0.0,10.455759442241876,85870.84652902395,128573.84101265053,28.573841012650526
524,2019-03-31,4125.16,Weak Bull,41.101756092155476,BUY,0.0,10.455759442241876,85870.84652902395,129002.52714978246,29.002527149782466
525,2019-04-01,4687.29,Strong Bull,57.30819728816148,STRONG_BUY,3.212695255973656,13.668454698215532,70812.0121826512,134880.0232050499,34.88002320504988
526,2019-04-02,4916.96,Strong Bull,58.12337480278936,STRONG_BUY,0.0,13.668454698215532,70812.0121826512,138019.25719558905,38.01925719558905
527,2019-04-03,4975.97,Strong Bull,52.66692606854981,STRONG_BUY,0.0,13.668454698215532,70812.0121826512,138825.83270733076,38.825832707330754
528,2019-04-04,4906.49,Weak Bull,49.004539421337455,BUY,-4.324948573082532,9.343506125133,92032.32910699492,137876.14847489874,37.876148474898756
529,2019-04-05,5013.22,Strong Bull,50.0042124034763,STRONG_BUY,3.8146748283711807,13.158180953504182,72908.52496390796,138873.3808836342,38.87338088363421
530,2019-04-06,5140.01,Strong Bull,50.97796402869846,STRONG_BUY,0.0,13.158180953504182,72908.52496390796,140541.70664672897,40.54170664672896
531,2019-04-07,5317.87,Strong Bull,52.20352476933935,STRONG_BUY,0.0,13.158180953504182,72908.52496390796,142882.02071111923,42.88202071111922
532,2019-04-08,5285.54,Weak Bull,49.39046484640892,BUY,-4.196594235837353,8.96158671766683,95089.79166119572,142456.61672089246,42.45661672089247
533,2019-04-09,5232.63,Weak Bull,46.71045499192925,BUY,0.0,8.96158671766683,95089.79166119572,141982.4591676607,41.9824591676607
534,2019-04-10,5318.58,Weak Bull,46.46872999438689,BUY,0.0,8.96158671766683,95089.79166119572,142752.70754604417,42.752707546044164
535,2019-04-11,5032.28,Weak Bull,38.857631736201064,BUY,0.0,8.96158671766683,95089.79166119572,140187.00526877615,40.18700526877615
536,2019-04-12,5078.19,Weak Bull,38.4640822350065,BUY,0.0,8.96158671766683,95089.79166119572,140598.43171498424,40.59843171498423
537,2019-04-13,5066.22,Weak Bull,37.168581115869046,BUY,0.0,8.96158671766683,95089.79166119572,140491.16152197376,40.491161521973766
538,2019-04-14,5164.27,Weak Bull,37.511432738156074,HOLD,-8.96158671766683,0.0,141369.845099641,141369.845099641,41.36984509964101
539,2019-04-15,5058.01,Weak Bull,34.73640092429889,HOLD,0.0,0.0,141369.845099641,141369.845099641,41.36984509964101
540,2019-04-16,5237.11,Weak Bull,36.3062961693426,HOLD,0.0,0.0,141369.845099641,141369.845099641,41.36984509964101
541,2019-04-17,5227.0,Weak Bull,35.06549172577485,HOLD,0.0,0.0,141369.845099641,141369.845099641,41.36984509964101
542,2019-04-18,5241.81,Weak Bull,34.385543420739175,HOLD,0.0,0.0,141369.845099641,141369.845099641,41.36984509964101
543,2019-04-19,5325.0,Weak Bull,34.59166413707482,HOLD,0.0,0.0,141369.845099641,141369.845099641,41.36984509964101
544,2019-04-20,5331.77,Weak Bull,33.80648436457623,HOLD,0.0,0.0,141369.845099641,141369.845099641,41.36984509964101
545,2019-04-21,5274.99,Weak Bull,33.054927575083184,HOLD,0.0,0.0,141369.845099641,141369.845099641,41.36984509964101
546,2019-04-22,5517.71,Weak Bull,36.8580774146673,HOLD,0.0,0.0,141369.845099641,141369.845099641,41.36984509964101
547,2019-04-23,5532.75,Weak Bull,37.64459722574883,HOLD,0.0,0.0,141369.845099641,141369.845099641,41.36984509964101
548,2019-04-24,5425.19,Weak Bull,35.27877488034498,HOLD,0.0,0.0,141369.845099641,141369.845099641,41.36984509964101
549,2019-04-25,5176.42,Weak Bull,29.808402036487408,HOLD,0.0,0.0,141369.845099641,141369.845099641,41.36984509964101
550,2019-04-26,5139.0,Weak Bull,29.042789438283783,HOLD,0.0,0.0,141369.845099641,141369.845099641,41.36984509964101
551,2019-04-27,5166.1,Weak Bull,29.750197639561552,HOLD,0.0,0.0,141369.845099641,141369.845099641,41.36984509964101
552,2019-04-28,5187.5,Weak Bull,30.3508723165278,HOLD,0.0,0.0,141369.845099641,141369.845099641,41.36984509964101
553,2019-04-29,5132.01,Weak Bull,29.222158326109273,HOLD,0.0,0.0,141369.845099641,141369.845099641,41.36984509964101
554,2019-04-30,5270.69,Weak Bull,32.523650513576946,HOLD,0.0,0.0,141369.845099641,141369.845099641,41.36984509964101
555,2019-05-01,5319.99,Weak Bull,33.82894154737773,HOLD,0.0,0.0,141369.845099641,141369.845099641,41.36984509964101
556,2019-05-02,5390.01,Weak Bull,35.296086752838015,HOLD,0.0,0.0,141369.845099641,141369.845099641,41.36984509964101
557,2019-05-03,5705.01,Weak Bull,41.33920521457413,HOLD,0.0,0.0,141369.845099641,141369.845099641,41.36984509964101
558,2019-05-04,5770.01,Weak Bull,41.54933117673177,BUY,8.14651508327206,8.14651508327206,94364.37160401039,141369.845099641,41.36984509964101
559,2019-05-05,5715.86,Weak Bull,39.602723664839885,BUY,0.0,8.14651508327206,94364.37160401039,140928.71130788184,40.92871130788183
560,2019-05-06,5886.74,Weak Bull,42.44037076203696,BUY,0.0,8.14651508327206,94364.37160401039,142320.78780531135,42.32078780531134
561,2019-05-07,5812.72,Weak Bull,39.78070098192875,BUY,0.0,8.14651508327206,94364.37160401039,141717.78275884758,41.71778275884759
562,2019-05-08,6063.37,Weak Bull,43.35611683467182,BUY,0.0,8.14651508327206,94364.37160401039,143759.7067644697,43.75970676446972
563,2019-05-09,6153.09,Weak Bull,43.84915565883865,BUY,0.0,8.14651508327206,94364.37160401039,144490.61209774087,44.49061209774088
564,2019-05-10,6696.37,Weak Bull,49.59095221789956,BUY,0.0,8.14651508327206,94364.37160401039,148916.4508121809,48.9164508121809
