Date,Open,High,Low,Close,Volume,Adj Close,
2025-02-20T20:00:00,3.0001811778930514,2.1245136463641696,2.484975385159358,1.8859848229566596,-0.030952173,1.8859848229566596,
2025-02-21T00:00:00,1.8730945397036494,1.4478793380161161,1.8778336031352911,1.3428939474082706,-0.458958233,1.3428939474082706,
2025-02-21T04:00:00,1.338025838799995,1.4516498549441181,1.5742145030314247,1.2417180628189435,-0.217143341,1.2417180628189435,
2025-02-21T08:00:00,1.2686430531484125,1.6396230600036898,1.373266579225699,1.6475768777143258,0.039704765,1.6475768777143258,
2025-02-21T12:00:00,1.4739749001750075,2.0493429734580433,0.1987376825633622,0.709465166,0.26934647485243224,0.709465166,
2025-02-21T16:00:00,0.6638354194514701,0.6392662305373221,-1.886013244,-2.502109357,0.31324382532002165,-2.502109357,
2025-02-21T20:00:00,-2.544424378,-2.333275484,-1.43233352,-0.471821598,0.002851543,-0.471821598,
2025-02-22T00:00:00,-0.507060909,-0.952744297,-0.124838628,-0.276857377,-0.133053142,-0.276857377,
2025-02-22T04:00:00,-0.237885918,-0.659378153,0.37757825718221094,-0.293397798,-0.197741917,-0.293397798,
2025-02-22T08:00:00,-0.262485081,-0.49479708,0.053988124,0.049681013175118756,-0.477793776,0.049681013175118756,
2025-02-22T12:00:00,0.059412662,-0.115910272,0.3990697785968435,-0.016056239,-0.33832423,-0.016056239,
2025-02-22T16:00:00,-0.005317917,-0.324995731,0.10965387516558882,-0.005469633,-0.055213104,-0.005469633,
2025-02-22T20:00:00,0.0521821,-0.422429918,0.226898404,-0.127587534,0.34499591268719326,-0.127587534,
2025-02-23T00:00:00,-0.229156744,-0.400538535,0.065989127,-0.284528899,-0.476751754,-0.284528899,
2025-02-23T04:00:00,-0.296853424,-0.498785849,-0.197083095,-0.133323145,0.3286401439215888,-0.133323145,
2025-02-23T08:00:00,-0.142205658,-0.537795944,-0.259281313,-0.673510675,-0.392434206,-0.673510675,
2025-02-23T12:00:00,-0.698009156,-1.080714552,-1.103687798,-1.455189447,0.1409154085505748,-1.455189447,
2025-02-23T16:00:00,-1.349574119,-1.087634231,-1.190408088,-0.745731756,0.10446848393468146,-0.745731756,
2025-02-23T20:00:00,-0.834927377,-0.403605193,-0.584598774,-0.054287754,0.9120815644300915,-0.054287754,
2025-02-24T00:00:00,0.03150663,-0.300328118,-0.887290957,-1.254568934,-0.556036394,-1.254568934,
2025-02-24T04:00:00,-1.312363104,-1.054107182,-1.056901639,-0.393856004,-0.656697336,-0.393856004,
2025-02-24T08:00:00,-0.324643221,-0.423277231,-0.505120884,-0.494439369,-0.253437649,-0.494439369,
2025-02-24T12:00:00,-0.470949008,-0.690128885,-2.29757507,-2.213332849,4.546192723468994,-2.213332849,
2025-02-24T16:00:00,-2.151666027,-1.631592448,-1.754212511,-1.8456823,0.2857201438854101,-1.8456823,
2025-02-24T20:00:00,-1.911085785,-1.682822242,-3.188452233,-3.27135313,2.007001763874094,-3.27135313,
2025-02-25T00:00:00,-3.26126705,-3.085920149,-2.479018389,-1.755379744,0.6391742429429492,-1.755379744,
2025-02-25T04:00:00,-1.753942234,-1.8270948,-3.262019874,-3.108781995,4.744187070763067,-3.108781995,
2025-02-25T08:00:00,-3.114522356,-2.85850645,-2.832612979,-2.222279037,1.3441220179226323,-2.222279037,
2025-02-25T12:00:00,-2.158402392,-2.828546509,-2.443876512,-2.754607785,1.4517189467688858,-2.754607785,
2025-02-25T16:00:00,-2.739210751,-2.814789507,-1.866257725,-1.704587882,0.43185544308011964,-1.704587882,
2025-02-25T20:00:00,-1.643500744,-1.347061528,-0.921700163,-1.069400359,-1.0612455,-1.069400359,
2025-02-26T00:00:00,-1.127973962,-1.313537102,-0.692846516,-0.925995105,-1.496383044,-0.925995105,
2025-02-26T04:00:00,-0.90180289,-1.245395699,-0.567117188,-0.929765185,-0.663628161,-0.929765185,
2025-02-26T08:00:00,-0.954291911,-1.002008858,-0.662713303,-0.842910947,-0.724206483,-0.842910947,
2025-02-26T12:00:00,-0.86664033,-1.307796303,-1.823230012,-1.351800036,0.005935815,-1.351800036,
2025-02-26T16:00:00,-1.316392262,-1.50957724,-2.082891705,-2.634489203,0.744000952,-2.634489203,
2025-02-26T20:00:00,-2.627702196,-2.353826661,-1.979384447,-1.68208941,-0.577310539,-1.68208941,
2025-02-27T00:00:00,-1.679344517,-1.666359172,-0.842434077,-0.931463499,1.1371406861633164,-0.931463499,
2025-02-27T04:00:00,-0.928144518,-0.747892626,-0.567738902,-0.414963746,-1.287970022,-0.414963746,
2025-02-27T08:00:00,-0.39908855,-0.562309884,-0.057599595,-0.263758469,-0.670484391,-0.263758469,
2025-02-27T12:00:00,-0.306878305,-0.666576206,-0.661782169,-0.842612382,0.45066877494295643,-0.842612382,
2025-02-27T16:00:00,-0.815655621,-1.119276366,-0.95434453,-1.285881295,-0.74505126,-1.285881295,
2025-02-27T20:00:00,-1.285619625,-1.239356234,-1.110122008,-0.62590137,0.23814945318633707,-0.62590137,
2025-02-28T00:00:00,-0.631783218,-0.953890876,-2.073813765,-2.434018272,-0.208449364,-2.434018272,
2025-02-28T04:00:00,-2.429523092,-2.557862948,-1.735916663,-2.104147355,5.228157422042041,-2.104147355,
2025-02-28T08:00:00,-2.14190243,-1.774433451,-1.562754419,-1.022919626,-1.6727112,-1.022919626,
2025-02-28T12:00:00,-1.031791547,0.2685184288073026,-0.475297563,0.624657229,-0.690342218,0.624657229,
2025-02-28T16:00:00,0.6044203781132593,0.28356887912538326,0.8826007409969948,0.4800888471136144,-0.467085793,0.4800888471136144,
2025-02-28T20:00:00,0.507116279,0.021525076497052945,0.730998697,0.33929112154693714,-0.333759098,0.33929112154693714,
2025-03-01T00:00:00,0.3067928916142093,0.5456184225251883,0.7445706933707815,0.8714504059064893,-0.359182419,0.8714504059064893,
2025-03-01T04:00:00,0.8912836277173608,1.0283567139040555,1.2125861526115618,0.4879259566821394,-0.267430525,0.4879259566821394,
2025-03-01T08:00:00,0.5026092252598154,0.25441003933990425,0.8568816707750105,0.47411650410734424,-0.235697478,0.47411650410734424,
2025-03-01T12:00:00,0.4978749048340249,0.091678993,0.8751655690599541,0.6488929786308378,-0.208311616,0.6488929786308378,
2025-03-01T16:00:00,0.6682551995714197,0.7398769291638659,1.0377087832031264,1.0333845467153027,-0.21202418,1.0333845467153027,
2025-03-01T20:00:00,1.0469820665428402,1.149266829743973,1.2583375556489138,1.2564250016628769,-0.19425025,1.2564250016628769,
2025-03-02T00:00:00,1.217236547476693,1.1778948116435735,1.2448617054690587,0.9321449764501527,-0.171032953,0.9321449764501527,
2025-03-02T04:00:00,0.9053134804425549,1.0786194589338833,1.0013074550863639,1.067001028196543,-0.14833767,1.067001028196543,
2025-03-02T08:00:00,1.0557403982747706,0.7577507620611196,0.9791463819049927,0.8717907796477676,-0.116551006,0.8717907796477676,
2025-03-02T12:00:00,0.8443241672857378,2.199799824376086,0.6012747476993684,1.4867262035780846,0.17112601047245102,1.4867262035780846,
2025-03-02T16:00:00,1.5329619049626444,3.8821561862716716,1.7143368750872947,3.455359546836083,0.11955350495154451,3.455359546836083,
2025-03-02T20:00:00,3.4597181899107845,2.416937874056484,3.3837213826544916,2.490581439522738,-0.221234292,2.490581439522738,
2025-03-03T00:00:00,2.4986645115829336,1.7877778015205987,1.958593046410925,1.4565775323596288,-0.011236059,1.4565775323596288,
2025-03-03T04:00:00,1.4632378568695534,1.2074512518283098,1.2585338657416296,1.2293839048234319,-0.015741623,1.2293839048234319,
2025-03-03T08:00:00,1.2030549197891125,0.9901516894942543,1.1707956287373988,1.2442258204555288,-0.113662718,1.2442258204555288,
2025-03-03T12:00:00,1.2457463532217445,1.2124374202381547,-0.216497999,0.19746771361168114,-0.148782658,0.19746771361168114,
2025-03-03T16:00:00,0.20573550536331467,0.11792146004167693,-0.556197537,-1.145337898,-0.074701734,-1.145337898,
2025-03-03T20:00:00,-1.155321219,-0.590456787,-0.398519466,-0.397869321,-0.047249474,-0.397869321,
2025-03-04T00:00:00,-0.412507784,-0.777009351,-1.131268196,-0.997545727,-0.122694944,-0.997545727,
2025-03-04T04:00:00,-1.000819189,-1.221412641,-0.507883057,-0.931128419,-0.106094146,-0.931128419,
2025-03-04T08:00:00,-0.937533784,-0.880747679,-0.450103236,-0.436905041,-0.017924179,-0.436905041,
2025-03-04T12:00:00,-0.436899866,-0.495809268,-0.911786928,-0.751571039,0.007346201,-0.751571039,
2025-03-04T16:00:00,-0.73059489,0.6843819490121814,-0.521457464,1.1560796948648409,0.013803020119682966,1.1560796948648409,
2025-03-04T20:00:00,1.1313331168967302,0.4989946536139434,1.1317842178337754,0.3007326707626919,-0.066868852,0.3007326707626919,
2025-03-05T00:00:00,0.2984999478663131,-0.089349938,0.5300304613399535,0.020962708,-0.030420503,0.020962708,
2025-03-05T04:00:00,0.017772077593939235,-0.170923525,0.5029011205381737,0.33686243831540424,0.20694321091724963,0.33686243831540424,
2025-03-05T08:00:00,0.34563356349519886,0.9923134806722496,0.7261442368694782,1.0488319715415058,0.029090637537766292,1.0488319715415058,
2025-03-05T12:00:00,1.056344119508256,0.7349965018887405,0.6551378193235745,0.1328793825173585,0.043827803,0.1328793825173585,
2025-03-05T16:00:00,0.10880107458837479,0.3621095735628792,0.3829073110500798,0.7317517086842619,0.7231667699231795,0.7317517086842619,
2025-03-05T20:00:00,0.7578079792652036,0.5230067604930884,1.1540347531752164,0.8552584362803005,-0.663894667,0.8552584362803005,
2025-03-06T00:00:00,0.8308155408050859,0.783431226,0.949014742,1.0130171120356117,0.48752482754325405,1.0130171120356117,
2025-03-06T04:00:00,1.030911877,0.8793819639178553,1.2869639167969236,0.6713849899295181,1.3083115788275825,0.6713849899295181,
2025-03-06T08:00:00,0.6804992092209918,0.21687341835959123,0.6914184148057406,0.5388333904283724,-0.85924058,0.5388333904283724,
2025-03-06T12:00:00,0.5639440691551916,0.14702807056304476,0.050529643435317025,0.276743261,0.1353302137065364,0.276743261,
2025-03-06T16:00:00,0.28395862288716883,-0.003718147,-0.324163299,-0.600857307,-0.27486594,-0.600857307,
2025-03-06T20:00:00,-0.622391717,-0.081956961,0.097350836,0.2075714277825108,-0.694213821,0.2075714277825108,
2025-03-07T00:00:00,0.2152510563322372,0.14908681169374063,-1.358289811,-1.011702457,-0.328613078,-1.011702457,
2025-03-07T04:00:00,-1.032974758,-1.016688505,-0.072417878,-0.155948339,-0.156549649,-0.155948339,
2025-03-07T08:00:00,-0.135112035,-0.238506409,0.2596960190747589,0.031537166340311194,-0.072716996,0.031537166340311194,
2025-03-07T12:00:00,0.038897047,0.48486963032295266,0.14796762568112928,-0.156746208,0.36039163846375344,-0.156746208,
2025-03-07T16:00:00,-0.179614375,-0.674521121,-0.411538194,-0.331682417,0.17607605690745112,-0.331682417,
2025-03-07T20:00:00,-0.355097307,-0.614312135,-0.650644614,-0.644829905,-0.787898078,-0.644829905,
2025-03-08T00:00:00,-0.656530442,-1.215862089,-0.55880328,-0.798934437,-0.084281577,-0.798934437,
2025-03-08T04:00:00,-0.801372434,-0.954229324,-0.162657358,-0.423852912,-0.67104356,-0.423852912,
2025-03-08T08:00:00,-0.401779805,-0.814179506,-0.121715756,-0.480765918,-0.634441043,-0.480765918,
2025-03-08T12:00:00,-0.446093319,-0.584176435,-0.119993557,-0.232816961,-0.373800669,-0.232816961,
2025-03-08T16:00:00,-0.244479739,-0.627419617,-0.225534785,-0.37205891,-0.068805976,-0.37205891,
2025-03-08T20:00:00,-0.396361861,-0.554637464,-0.164718099,-0.438983839,-0.122965442,-0.438983839,
2025-03-09T00:00:00,-0.446606309,-0.674959881,-0.175019791,-0.53432789,-0.216200709,-0.53432789,
2025-03-09T04:00:00,-0.549830013,-0.961089166,-0.323421543,-0.646052727,0.8689195466980323,-0.646052727,
2025-03-09T08:00:00,-0.592021627,-0.976538328,-1.143407699,-1.31947422,-0.395148235,-1.31947422,
2025-03-09T12:00:00,-1.269898885,-1.414988243,-2.092641096,-2.225721888,0.7776460892969426,-2.225721888,
2025-03-09T16:00:00,-2.230601074,-1.88497268,-1.831521047,-1.844056791,0.6569834269503612,-1.844056791,
2025-03-09T20:00:00,-1.79464294,-1.533861123,-2.480359045,-2.385162072,1.2981515643193007,-2.385162072,
2025-03-10T00:00:00,-2.350490996,-1.672833243,-1.795006683,-1.10313294,-0.373808785,-1.10313294,
2025-03-10T04:00:00,-1.086598495,-1.352091244,-0.500636974,-0.915879844,-0.725820252,-0.915879844,
2025-03-10T08:00:00,-0.888843742,-0.422684578,-1.037756264,-0.153804932,-0.270216071,-0.153804932,
2025-03-10T12:00:00,-0.191426739,-0.67335185,-1.81347285,-2.129920074,3.020495692069634,-2.129920074,
2025-03-10T16:00:00,-2.109030382,-2.408405492,-2.157857459,-1.979372317,4.750256771,-1.979372317,
2025-03-10T20:00:00,-1.956940852,-1.874374608,-1.159920095,-1.750215062,-1.689007835,-1.750215062,
2025-03-11T00:00:00,-1.739338868,-1.494462883,-1.950868569,-0.931733981,0.30890427496759604,-0.931733981,
2025-03-11T04:00:00,-0.929401312,-0.873342764,-0.0484309,-0.361554079,1.7818502473858855,-0.361554079,
2025-03-11T08:00:00,-0.393877679,0.082705546,0.20260453491403133,0.381996867,-1.235253403,0.381996867,
2025-03-11T12:00:00,0.40374777438118403,-0.042673446,-0.699273574,-0.171087461,0.5690852429506772,-0.171087461,
2025-03-11T16:00:00,-0.212318435,0.9493146843995621,0.41687460256587394,1.1655889556085886,1.0426118076084683,1.1655889556085886,
2025-03-11T20:00:00,1.2083595859478675,0.4535019032556403,1.2555268428062882,0.6281812925580537,-1.263838158,0.6281812925580537,
2025-03-12T00:00:00,0.638876154,0.7576061996101487,0.6393525791517444,0.073370333,-0.774641517,0.073370333,
2025-03-12T04:00:00,0.056508856,-0.228201658,0.14905766216891783,0.4458458709065328,-0.347431867,0.4458458709065328,
2025-03-12T08:00:00,0.43923197585645324,0.5835843965407986,0.7774031782036132,0.9135985544496898,-0.383497423,0.9135985544496898,
2025-03-12T12:00:00,0.9419773779178762,1.618253121421024,-0.224406364,-0.127699365,-0.212438065,-0.127699365,
2025-03-12T16:00:00,-0.163072792,0.23035017655830112,0.6435477958388358,0.945833716,2.8317669603928417,0.945833716,
2025-03-12T20:00:00,0.9444345872823933,0.9814297698261863,1.1688336807793949,1.2294553576138088,-1.36180175,1.2294553576138088,
2025-03-13T00:00:00,1.2439010204492378,1.2029916644131766,1.310166736146131,0.9610310440671043,-0.687559597,0.9610310440671043,
2025-03-13T04:00:00,0.9308948981505484,0.533224772,0.8048166366958727,0.5723921733062914,-0.499271308,0.5723921733062914,
2025-03-13T08:00:00,0.6220613695083752,0.47773063296950974,0.5438093802455531,0.5382686584156635,-0.279740548,0.5382686584156635,
2025-03-13T12:00:00,0.493841467,0.7615368150338719,-0.24063227,-0.77300411,-0.289757906,-0.77300411,
2025-03-13T16:00:00,-0.730579726,-1.264732599,-0.547474123,-0.891524662,-0.153376811,-0.891524662,
2025-03-13T20:00:00,-0.871003067,-0.415865498,-0.063898844,0.1628657834897971,-0.343947097,0.1628657834897971,
2025-03-14T00:00:00,0.099604015,0.36304350069579616,0.4390065612540038,0.6962449072863524,-0.332123999,0.6962449072863524,
2025-03-14T04:00:00,0.7383474136011795,0.44582953915226825,0.9753030122834098,0.7684732024258549,-0.020077116,0.7684732024258549,
2025-03-14T08:00:00,0.7867784694418056,1.0487647235183981,0.9865419678794762,1.3228895061356714,-0.360812824,1.3228895061356714,
2025-03-14T12:00:00,1.2778590949251305,2.166721455733766,1.078804558696038,1.896970575343077,0.083836651,1.896970575343077,
2025-03-14T16:00:00,1.9408915932275927,1.294077476386095,1.630221843534605,1.3415412852833972,-0.08399222,1.3415412852833972,
2025-03-14T20:00:00,1.3021440809969245,0.8383176960813565,1.1147669559205473,0.7911511649196328,-0.348664728,0.7911511649196328,
2025-03-15T00:00:00,0.8216887737610195,0.8914045455675826,1.1595299862231316,1.0708947488945861,-0.275418837,1.0708947488945861,
2025-03-15T04:00:00,1.0953335810326568,0.7161517722825603,0.8364817511110411,0.5422253495001385,-0.120413415,0.5422253495001385,
2025-03-15T08:00:00,0.4945982021443365,0.40663310193543345,0.6908033683264204,0.7568385737139588,-0.244118695,0.7568385737139588,
2025-03-15T12:00:00,0.7385549960430647,0.6824262317180309,0.9297495325201798,0.8408254926920159,-0.100916291,0.8408254926920159,
2025-03-15T16:00:00,0.8953750920899686,0.5908782405126463,0.8360749481805562,0.6744641916411768,0.1020037815293399,0.6744641916411768,
2025-03-15T20:00:00,0.718117339,0.5178640313894712,0.8398371920157602,0.6757956751407781,-0.152421764,0.6757956751407781,
2025-03-16T00:00:00,0.697232509,0.3533682385568354,0.32059107254712904,0.576077668,-0.099797499,0.576077668,
2025-03-16T04:00:00,0.4972682484079957,0.33777196846808855,0.6163648746873892,0.4276421415690236,-0.110398765,0.4276421415690236,
2025-03-16T08:00:00,0.4653979021915746,0.23534986585265044,-1.168629653,-1.475432198,0.066119429,-1.475432198,
2025-03-16T12:00:00,-1.55605186,-0.742947568,-0.696700535,0.080927566,0.06238296,0.080927566,
2025-03-16T16:00:00,0.055288520385423236,1.368185179115153,-0.26188875,-0.311380418,0.2827321413732986,-0.311380418,
2025-03-16T20:00:00,-0.23674585,-0.888111675,-0.856057495,-0.744807688,-0.08572973,-0.744807688,
2025-03-17T00:00:00,-0.797151481,-0.240832281,-0.078595791,0.5840043173900243,-0.081859214,0.5840043173900243,
2025-03-17T04:00:00,0.6588031287579922,-0.013622962,0.013881225791806163,0.2159587649882454,1.4332330590762206,0.2159587649882454,
2025-03-17T08:00:00,0.1516649767920408,-0.102775482,0.43312596866703396,0.059223691502511375,-0.430405559,0.059223691502511375,
2025-03-17T12:00:00,0.026211653378078265,0.10725521410909825,-0.990067018,0.040843781,0.19783376038324987,0.040843781,
2025-03-17T16:00:00,0.092205408,0.9438133348747151,0.5205533867683394,1.070939998,1.1048679060201698,1.070939998,
2025-03-17T20:00:00,1.0978548765337564,0.41708164634858974,0.9933570853147937,0.25651624268879547,-0.689919431,0.25651624268879547,
2025-03-18T00:00:00,0.19708817406473317,-0.226802132,-0.191850078,-0.63069672,-0.24762643,-0.63069672,
2025-03-18T04:00:00,-0.638234866,-0.919055967,-0.719589897,-0.307145228,-0.056444652,-0.307145228,
2025-03-18T08:00:00,-0.261564176,-0.384074486,-0.333278456,-1.050212413,-0.165164183,-1.050212413,
2025-03-18T12:00:00,-1.091073077,-1.344317601,-2.15054232,-2.180032283,0.8068762469038997,-2.180032283,
2025-03-18T16:00:00,-2.167446055,-1.660690605,-1.493992225,-0.826852466,0.21674833721006054,-0.826852466,
2025-03-18T20:00:00,-0.805820811,-0.893151113,-0.504840493,-0.319498661,0.967802052,-0.319498661,
2025-03-19T00:00:00,-0.217813091,-0.283938814,0.2671078341887624,-0.031664827,-0.596773618,-0.031664827,
2025-03-19T04:00:00,-0.066366155,-0.182910545,0.296388907,0.055098544,-0.353427122,0.055098544,
2025-03-19T08:00:00,0.09637682,0.9475749849022154,0.644580568,1.0452791504749168,2.5360910927385283,1.0452791504749168,
2025-03-19T12:00:00,1.053837403650664,2.081083026909046,0.9209029924497013,1.9611912682077632,-0.492815998,1.9611912682077632,
2025-03-19T16:00:00,1.971474629248685,2.825354999951939,0.7894273381592423,2.2343342982803525,2.4491623390465285,2.2343342982803525,
2025-03-19T20:00:00,2.208229820201077,3.0259693439744315,2.652121726035149,3.0283058847198374,-0.686813859,3.0283058847198374,
2025-03-20T00:00:00,2.9778169764531506,2.520226600381943,2.2143938929507305,1.174320305,-0.501038111,1.174320305,
2025-03-20T04:00:00,1.1537267503086586,0.4866864816246431,1.4944937356189543,1.0412914028163966,-0.333482482,1.0412914028163966,
2025-03-20T08:00:00,1.039334989,1.0764143097251215,0.5945534293844644,0.6478098921088375,3.0689137743142063,0.6478098921088375,
2025-03-20T12:00:00,0.5779720635514123,1.0905618297999704,0.523588333,-0.149147344,-1.021346627,-0.149147344,
2025-03-20T16:00:00,-0.206836793,-0.698048343,-0.41697699,-0.445582957,0.4194442337219922,-0.445582957,
2025-03-20T20:00:00,-0.462950221,-0.524954563,0.1642774367298073,-0.161403518,-1.011370158,-0.161403518,
2025-03-21T00:00:00,-0.195276616,-0.068502777,0.4639382120749987,0.16365165695464956,-0.566999116,0.16365165695464956,
2025-03-21T04:00:00,0.25584407778170015,-0.059213698,-0.091326762,-0.482764375,-0.442127531,-0.482764375,
2025-03-21T08:00:00,-0.529532665,-0.58189727,-0.022923892,-0.152256258,-0.10993632,-0.152256258,
2025-03-21T12:00:00,-0.187477825,-0.334735245,-0.683363369,-0.686629189,-0.349832557,-0.686629189,
2025-03-21T16:00:00,-0.728589431,-0.223036931,-0.248387341,-0.11891089,2.9216548948812795,-0.11891089,
2025-03-21T20:00:00,-0.136971223,-0.056791393,0.3202292508386395,-0.005106221,-1.277746253,-0.005106221,
2025-03-22T00:00:00,0.010058072347690192,-0.32083169,0.36133144394606265,0.16550451083444523,-0.612056997,0.16550451083444523,
2025-03-22T04:00:00,0.1426621412253762,-0.147319321,0.42615316851782503,0.092631911,-0.469019821,0.092631911,
2025-03-22T08:00:00,0.1275118929415975,-0.066333473,0.283782142,0.017479096,0.015702316766143743,0.017479096,
2025-03-22T12:00:00,0.032780939,-0.287374255,0.041245284,-0.116075334,-0.394690461,-0.116075334,
2025-03-22T16:00:00,-0.127595114,-0.131583124,0.2030660402034694,0.053707052,-0.200428085,0.053707052,
2025-03-22T20:00:00,0.066726985,-0.262016914,-0.329410279,-0.433911661,-0.320328291,-0.433911661,
2025-03-23T00:00:00,-0.376709908,-0.181413655,0.033683176564909344,0.14160753658226147,-0.288153062,0.14160753658226147,
2025-03-23T04:00:00,0.061190023389223996,-0.165289307,0.14122055,0.053173403,0.1435840730016575,0.053173403,
2025-03-23T08:00:00,0.12381471921089814,0.5478799494128301,0.3771074118947616,0.5255584277065352,-0.300710215,0.5255584277065352,
2025-03-23T12:00:00,0.5329141776515255,0.5698494246847496,0.7320079480700153,0.9087414797343886,0.553508297,0.9087414797343886,
2025-03-23T16:00:00,0.8290209825112311,0.5573769616106907,0.788160866,0.4231344910689048,-0.011596287,0.4231344910689048,
2025-03-23T20:00:00,0.470040305,1.2168250376528456,0.8102272324530371,1.8033208267170533,-0.276202179,1.8033208267170533,
2025-03-24T00:00:00,1.6749156732117239,1.4399413013314482,1.5891207997802463,1.7608261208764335,2.1202069770603917,1.7608261208764335,
2025-03-24T04:00:00,1.8238764770203315,1.7717769370938388,2.5057321557409726,1.6819838264740978,-0.981731043,1.6819838264740978,
2025-03-24T08:00:00,1.7134738973078536,1.886194224050723,2.140301842508977,2.198625592265156,1.075068195756851,2.198625592265156,
2025-03-24T12:00:00,2.1062305882977213,2.297537419863332,1.8945926577040968,2.324386009665868,-0.467692997,2.324386009665868,
2025-03-24T16:00:00,2.326115504,1.6479572724465719,2.2000880577076884,1.8817920846029357,0.9988949964526113,1.8817920846029357,
2025-03-24T20:00:00,1.8346354039269495,1.534881717962333,1.0814939721195524,0.78757944,-0.925634605,0.78757944,
2025-03-25T00:00:00,0.7279929197503048,0.5113802797992556,0.23199122534028496,-0.137430754,0.6129201360154513,-0.137430754,
2025-03-25T04:00:00,-0.146120986,-0.134863398,0.42824325043781386,0.093989773,-0.329810239,0.093989773,
2025-03-25T08:00:00,0.12003561463838007,0.7910024721531469,0.531006403,1.203495048795138,0.3593316938959301,1.203495048795138,
2025-03-25T12:00:00,1.252683497059749,1.3843827545144307,1.1355620960303843,1.3181783566413228,3.1079627636483624,1.3181783566413228,
2025-03-25T16:00:00,1.3637085897976575,1.1017548238894384,1.613012912821716,1.3423155378795764,-0.730721399,1.3423155378795764,
2025-03-25T20:00:00,1.3407908937222837,1.1516458501311346,0.6566345076445458,0.3174774468024257,-1.056372292,0.3174774468024257,
2025-03-26T00:00:00,0.3626110843921163,0.2359388973544263,0.5281451882554669,0.08274669,-0.765797784,0.08274669,
2025-03-26T04:00:00,0.009066515,0.7752955446665177,0.5027200838273481,1.2286906347713102,-0.291635402,1.2286906347713102,
2025-03-26T08:00:00,1.1911707714751083,0.5557233842859896,1.4290201563023164,0.6359394517490369,-0.415826754,0.6359394517490369,
2025-03-26T12:00:00,0.7152724598365215,0.15693927695205193,-0.857238952,-0.886171344,0.17022666858087182,-0.886171344,
2025-03-26T16:00:00,-0.961191755,-0.912764066,-1.267094273,-0.743406617,0.28876683079066195,-0.743406617,
2025-03-26T20:00:00,-0.781707105,-0.222781603,-0.035315027,-0.193194521,-0.725477484,-0.193194521,
2025-03-27T00:00:00,-0.123755486,0.16114614953839274,0.21043674138813415,0.6489101750083552,-0.551366193,0.6489101750083552,
2025-03-27T04:00:00,0.7123995197960354,-0.069556604,0.5744335658009113,0.021202528,-0.40297618,0.021202528,
2025-03-27T08:00:00,0.046152960236889036,-0.309704132,-0.209057448,-0.628871769,0.37810222330407317,-0.628871769,
2025-03-27T12:00:00,-0.721675994,-0.486201588,-1.645457301,-0.613624408,-0.603349308,-0.613624408,
2025-03-27T16:00:00,-0.525058426,-0.660489276,0.12417471763590326,-0.494461263,-0.242821987,-0.494461263,
2025-03-27T20:00:00,-0.465913747,-0.309092418,-0.007834428,-0.317269748,-0.427106277,-0.317269748,
2025-03-28T00:00:00,-0.272823949,-0.825643618,-0.51791026,-1.08278356,-0.108274389,-1.08278356,
2025-03-28T04:00:00,-1.035555341,-1.753201977,-2.824723559,-2.847172279,-0.29924223,-2.847172279,
2025-03-28T08:00:00,-2.800346665,-3.043230122,-2.319243655,-1.917581767,0.868955844,-1.917581767,
2025-03-28T12:00:00,-1.994221808,-2.038447475,-2.564849498,-2.695196046,0.056468019,-2.695196046,
2025-03-28T16:00:00,-2.726289344,-2.854107286,-2.234326044,-2.225795307,-0.08229997,-2.225795307,
2025-03-28T20:00:00,-2.161567611,-1.827091884,-1.670219988,-1.23024024,-0.534055312,-1.23024024,
2025-03-29T00:00:00,-1.305183715,-1.438715551,-1.402013361,-1.380031663,-0.405276972,-1.380031663,
2025-03-29T04:00:00,-1.375940935,-1.619490263,-1.359487225,-1.527836478,0.910087898,-1.527836478,
2025-03-29T08:00:00,-1.451921038,-1.646145068,-2.450855673,-2.460191187,-0.632374089,-2.460191187,
2025-03-29T12:00:00,-2.432276627,-2.228844617,-1.728892959,-1.735814699,-0.157889936,-1.735814699,
2025-03-29T16:00:00,-1.723692331,-1.793835032,-1.779172037,-1.18192423,0.5376543896225805,-1.18192423,
2025-03-29T20:00:00,-1.21450663,-1.467141781,-0.999651954,-1.170529743,-0.538781317,-1.170529743,
2025-03-30T00:00:00,-1.198182767,-0.692599178,-0.817750322,-0.711172966,-0.400590242,-0.711172966,
2025-03-30T04:00:00,-0.65721053,-0.898066811,-0.443917499,-0.676869756,-0.224254762,-0.676869756,
2025-03-30T08:00:00,-0.651952572,-0.610765264,-0.439555957,-0.629254407,-0.234557921,-0.629254407,
2025-03-30T12:00:00,-0.617667979,-0.817483718,-0.765455242,-0.893817099,-0.111504107,-0.893817099,
2025-03-30T16:00:00,-0.872218979,-1.025881548,-1.048399712,-0.854867897,1.3425032424256638,-0.854867897,
2025-03-30T20:00:00,-0.912755403,-0.908993902,-1.217715564,-0.876633712,0.5399049878361183,-0.876633712,
2025-03-31T00:00:00,-0.841325351,-1.066131991,-1.163974095,-1.473991403,-0.257008302,-1.473991403,
2025-03-31T04:00:00,-1.440656349,-0.945753204,-0.839073115,-0.726902742,-0.177377263,-0.726902742,
2025-03-31T08:00:00,-0.712500337,-0.815396304,-0.830045485,-0.428165912,-0.029432674,-0.428165912,
2025-03-31T12:00:00,-0.388084669,0.922388949,-0.411853346,0.8313182448155836,5.169232959158216,0.8313182448155836,
