,timestamp,close,regime,mss,atr,position_units,position_fraction,target_fraction,cash,portfolio_value,returns,stop_loss
591,2019-05-28,8715.36,Weak Bull,26.0262430456736,419.9099999999999,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
592,2019-05-29,8683.92,Weak Bull,26.174840780969063,363.4954545454544,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
593,2019-05-30,8279.69,Weak Bull,22.839472023106897,428.81090909090886,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
594,2019-05-31,8554.06,Weak Bull,24.26182945686055,418.1872727272725,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
595,2019-06-01,8586.54,Weak Bull,24.220210679824895,407.4145454545453,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
596,2019-06-02,8687.05,Weak Bull,24.568548098001934,372.66363636363616,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
597,2019-06-03,7952.99,Neutral,19.38806314987967,434.0827272727269,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
598,2019-06-04,7670.96,Neutral,17.59523894320346,467.26545454545413,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
599,2019-06-05,7832.6,Neutral,18.23150826243001,476.1272727272724,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
600,2019-06-06,7791.19,Neutral,18.08316778034481,400.1499999999997,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
601,2019-06-07,7998.13,Neutral,19.8192489953754,403.6709090909089,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
602,2019-06-08,7902.0,Neutral,19.727072541763004,393.43181818181796,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
603,2019-06-09,7648.97,Neutral,18.685823319791798,413.17909090909075,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
604,2019-06-10,8015.69,Weak Bull,21.526797012748865,355.39272727272714,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
605,2019-06-11,7991.01,Weak Bull,21.86166804289807,336.73909090909086,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
606,2019-06-12,8176.02,Weak Bull,23.40594790592307,367.0036363636363,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
607,2019-06-13,8242.99,Weak Bull,24.474045659813292,360.46181818181816,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
608,2019-06-14,8697.46,Weak Bull,28.41511080421338,319.5881818181819,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
609,2019-06-15,9101.0,Weak Bull,31.304173635780288,303.66454545454576,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
610,2019-06-16,9185.0,Weak Bull,30.95430659273422,310.98272727272746,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
611,2019-06-17,9331.75,Weak Bull,30.46757873718073,337.43727272727295,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
612,2019-06-18,9078.48,Weak Bull,27.886742865081025,342.4136363636366,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
613,2019-06-19,9311.84,Weak Bull,28.47412425802746,355.536363636364,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
614,2019-06-20,9742.27,Weak Bull,29.987292935318592,366.00181818181846,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
615,2019-06-21,10647.83,Weak Bull,32.626683344398316,431.93727272727295,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
616,2019-06-22,10666.86,Weak Bull,30.332561938117465,489.2172727272728,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
617,2019-06-23,10778.84,Weak Bull,29.959166568681873,479.52181818181833,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
618,2019-06-24,11210.0,Weak Bull,30.264398744237127,511.9409090909093,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
619,2019-06-25,12443.7,Weak Bull,33.20407638498871,578.2954545454547,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
620,2019-06-26,12845.89,Weak Bull,32.597502204608546,636.2045454545455,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
621,2019-06-27,11159.29,Weak Bull,24.01745724614303,841.8109090909091,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
622,2019-06-28,12360.45,Weak Bull,25.776870823252455,963.3472727272728,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
623,2019-06-29,12028.74,Weak Bull,24.13311976012584,970.6072727272727,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
624,2019-06-30,11071.34,Weak Bull,20.42189797884862,1074.4281818181817,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
625,2019-07-01,10577.63,Neutral,18.24305383395687,1135.5390909090909,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
626,2019-07-02,11272.07,Neutral,19.481100883653244,1104.6263636363637,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
627,2019-07-03,11976.42,Weak Bull,20.777935011755815,1121.1027272727276,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
628,2019-07-04,11169.01,Neutral,18.226269039903134,1190.4327272727276,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
629,2019-07-05,11004.51,Neutral,17.464647193510125,1212.8981818181821,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
630,2019-07-06,11279.31,Neutral,18.487743417049277,1126.6318181818185,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
631,2019-07-07,11481.0,Neutral,19.748448548882475,1055.3681818181822,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
632,2019-07-08,12718.36,Weak Bull,23.86668839075377,942.9236363636367,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
633,2019-07-09,13035.09,Weak Bull,25.624729407731614,844.9163636363639,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
634,2019-07-10,12097.96,Weak Bull,22.481525389676484,950.1463636363638,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
635,2019-07-11,11349.0,Weak Bull,20.51851058084331,926.1663636363638,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
636,2019-07-12,11638.73,Weak Bull,21.183799493594105,864.6718181818183,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
637,2019-07-13,11184.74,Neutral,19.6016504645118,829.7545454545456,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
638,2019-07-14,10159.2,Neutral,16.43618953442206,852.6036363636363,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
639,2019-07-15,10772.33,Neutral,18.324300677491323,837.6381818181817,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
640,2019-07-16,9422.72,Neutral,13.947518461660867,913.3009090909089,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
641,2019-07-17,9696.31,Neutral,14.551409576076635,968.6272727272725,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
642,2019-07-18,10476.99,Neutral,16.639284551790244,1038.371818181818,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
643,2019-07-19,10538.06,Neutral,17.412865784922776,979.9363636363634,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
644,2019-07-20,10643.15,Neutral,18.70433454545686,949.7654545454544,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
645,2019-07-21,10570.34,Neutral,19.942428738894073,814.0827272727271,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
646,2019-07-22,10323.39,Neutral,19.907777377467372,761.8136363636363,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
647,2019-07-23,9638.31,Neutral,18.073046207154647,785.3036363636362,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
648,2019-07-24,10067.47,Weak Bull,20.036059624059853,791.0463636363635,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
649,2019-07-25,9741.81,Neutral,19.44390237008517,707.6636363636363,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
650,2019-07-26,10129.0,Weak Bull,21.198306234331923,673.6454545454545,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
651,2019-07-27,9499.9,Neutral,18.87622613725334,606.2818181818183,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
652,2019-07-28,9533.0,Neutral,18.77131278722849,572.9363636363637,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
653,2019-07-29,9495.01,Neutral,18.761945140399824,507.2300000000001,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
654,2019-07-30,9682.0,Weak Bull,20.17865868717397,468.3854545454547,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
655,2019-07-31,9984.99,Weak Bull,22.16354767409781,485.4800000000001,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
656,2019-08-01,10405.94,Weak Bull,24.299439759146313,527.2154545454546,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
657,2019-08-02,10853.79,Weak Bull,26.748482664329646,515.3109090909091,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
658,2019-08-03,10642.09,Weak Bull,26.02178958983786,474.6200000000001,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
659,2019-08-04,11579.09,Weak Bull,29.643691098047515,517.5500000000001,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
660,2019-08-05,11670.0,Weak Bull,29.819590704052565,503.40818181818196,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
661,2019-08-06,11465.49,Weak Bull,27.628983371632177,560.3900000000001,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
662,2019-08-07,11975.03,Weak Bull,29.177599163790575,557.4809090909092,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
663,2019-08-08,11880.85,Weak Bull,28.284318781669505,525.0081818181818,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
664,2019-08-09,11856.1,Weak Bull,27.120411875044905,524.8927272727273,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
665,2019-08-10,11280.95,Weak Bull,23.298894375865018,568.9854545454546,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
666,2019-08-11,11413.8,Weak Bull,23.116383612416275,549.8599999999999,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
667,2019-08-12,11335.63,Weak Bull,22.249171601816847,504.50818181818164,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
668,2019-08-13,10520.01,Neutral,18.109296409048266,541.6727272727271,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
669,2019-08-14,9719.66,Neutral,14.63928881776092,596.1572727272725,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
670,2019-08-15,10300.01,Neutral,17.13481365689102,592.1654545454544,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
671,2019-08-16,10352.78,Neutral,17.72174847548622,641.7299999999997,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
672,2019-08-17,10217.79,Neutral,17.49489091844445,583.9499999999997,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
673,2019-08-18,10375.01,Neutral,18.794402732150083,536.1509090909087,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
674,2019-08-19,10819.99,Weak Bull,21.40503891965588,570.2409090909088,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
675,2019-08-20,10170.0,Neutral,19.22703276522915,605.2454545454541,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
676,2019-08-21,10130.0,Neutral,19.713537479587462,578.1718181818177,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
677,2019-08-22,10176.84,Weak Bull,20.52836840030621,569.0409090909087,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
678,2019-08-23,10410.85,Weak Bull,22.025696455564194,594.694545454545,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
679,2019-08-24,10036.83,Weak Bull,20.946950391423133,550.6999999999997,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
680,2019-08-25,10342.9,Weak Bull,22.2807021234936,526.7954545454542,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
681,2019-08-26,10361.65,Weak Bull,22.57338088979638,461.5145454545451,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
682,2019-08-27,10071.0,Weak Bull,21.185671620311144,416.21818181818145,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
683,2019-08-28,9609.7,Neutral,18.624198555047776,420.062727272727,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
684,2019-08-29,9486.0,Neutral,18.177078937111098,424.65545454545446,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
685,2019-08-30,9582.42,Neutral,19.24484201420315,394.59545454545446,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
686,2019-08-31,9633.41,Neutral,19.85923966312444,337.0009090909091,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
687,2019-09-01,9795.0,Weak Bull,21.28667151381062,313.85090909090917,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
688,2019-09-02,10415.21,Weak Bull,25.462924836016008,362.109090909091,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
689,2019-09-03,10592.57,Weak Bull,27.01270274896176,346.9700000000002,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
690,2019-09-04,10581.84,Weak Bull,26.726405821210705,353.2627272727274,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
691,2019-09-05,10712.41,Weak Bull,28.36254753465816,311.41,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
692,2019-09-06,10308.92,Weak Bull,24.892500759303058,356.9036363636364,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
693,2019-09-07,10570.99,Weak Bull,26.58171382923268,355.4881818181819,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
694,2019-09-08,10325.18,Weak Bull,24.641091703769966,335.4427272727273,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
695,2019-09-09,10310.0,Weak Bull,23.76888742891124,354.5363636363636,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
696,2019-09-10,10040.69,Weak Bull,21.390498331551456,356.54999999999995,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
697,2019-09-11,10076.3,Weak Bull,21.130220017580115,365.3227272727272,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
698,2019-09-12,10362.05,Weak Bull,22.467729279420002,383.9336363636364,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
699,2019-09-13,10296.78,Weak Bull,22.133858445618202,328.80909090909086,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
700,2019-09-14,10338.78,Weak Bull,22.678774729526094,315.211818181818,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
701,2019-09-15,10324.93,Weak Bull,22.954026447686974,280.9554545454544,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
702,2019-09-16,10209.36,Weak Bull,22.379468229695636,277.2599999999999,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
703,2019-09-17,10227.75,Weak Bull,22.850086902503023,215.03636363636343,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
704,2019-09-18,9807.05,Neutral,19.17425733132717,247.38272727272704,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
705,2019-09-19,10275.01,Weak Bull,23.797898081359815,270.353636363636,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
706,2019-09-20,10091.2,Weak Bull,22.34116380674704,243.65454545454503,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
707,2019-09-21,9885.99,Weak Bull,20.345153034572487,241.23181818181777,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
708,2019-09-22,9976.04,Weak Bull,21.27322834019823,241.78454545454505,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
709,2019-09-23,9711.01,Neutral,19.040843949777404,241.7699999999996,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
710,2019-09-24,8530.01,Neutral,12.764921241875953,379.8318181818178,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
711,2019-09-25,8438.35,Neutral,13.400360149058566,412.02909090909054,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
712,2019-09-26,8060.0,Neutral,12.725293596569422,473.42090909090876,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
713,2019-09-27,8193.99,Neutral,14.336139166741432,499.49727272727245,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
714,2019-09-28,8217.47,Neutral,15.289219159999638,522.6672727272725,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
715,2019-09-29,7826.15,Neutral,13.954292976740383,511.2654545454543,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
716,2019-09-30,8304.96,Neutral,17.252963811732528,518.3109090909089,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
717,2019-10-01,8321.52,Neutral,18.309026274306884,528.0445454545453,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
718,2019-10-02,8354.37,Neutral,19.46457442290031,514.9172727272726,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
719,2019-10-03,8071.66,Neutral,19.065843557677983,527.3,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
720,2019-10-04,8156.67,Weak Bull,20.603053685713878,514.0954545454543,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
721,2019-10-05,8093.99,Weak Bull,21.517077862937093,380.35636363636354,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
722,2019-10-06,7844.85,Weak Bull,20.241228968176983,370.7427272727272,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
723,2019-10-07,8209.0,Weak Bull,22.85403372512186,348.4645454545453,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
724,2019-10-08,8134.39,Weak Bull,22.520052014666287,317.5572727272727,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
725,2019-10-09,8590.0,Weak Bull,25.726516735855306,331.8018181818181,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
726,2019-10-10,8729.56,Weak Bull,26.75666392285965,307.1445454545454,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
727,2019-10-11,8325.08,Weak Bull,23.547249741859552,290.62727272727267,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
728,2019-10-12,8343.65,Weak Bull,23.896019829775184,271.00181818181824,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
729,2019-10-13,8286.0,Weak Bull,23.46459149208338,270.1127272727272,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
730,2019-10-14,8329.95,Weak Bull,23.81854090199662,254.89727272727262,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
731,2019-10-15,7941.71,Weak Bull,20.188924522180013,269.59363636363634,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
732,2019-10-17,8071.36,Weak Bull,21.293818026639524,272.31,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
733,2019-10-18,7954.16,Neutral,19.966157111706426,265.55,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
734,2019-10-19,7923.69,Neutral,19.42979254843825,227.70454545454547,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
735,2019-10-20,8233.28,Weak Bull,22.54377259493143,251.18727272727276,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
736,2019-10-21,8224.19,Weak Bull,22.993067477118586,212.44545454545468,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
737,2019-10-22,7970.36,Weak Bull,20.89903749196125,217.1790909090911,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
738,2019-10-23,7426.86,Neutral,15.826343632994885,226.179090909091,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
739,2019-10-24,7441.01,Neutral,16.671982079978584,223.0845454545455,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
740,2019-10-25,9645.1,Weak Bull,29.396387554060194,496.79636363636365,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
741,2019-10-26,9259.78,Weak Bull,26.423028503936912,564.2918181818183,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
742,2019-10-27,9639.92,Weak Bull,27.4851830616209,590.4245454545454,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
743,2019-10-28,9422.59,Weak Bull,25.999743278509214,613.5027272727273,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
744,2019-10-29,9257.38,Weak Bull,25.033876363701303,609.0309090909091,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
745,2019-10-30,9088.7,Weak Bull,23.83309499609389,618.8936363636362,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
746,2019-10-31,9098.49,Weak Bull,23.653503457794102,596.6954545454544,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
747,2019-11-01,9253.12,Weak Bull,23.78732417879102,612.212727272727,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
748,2019-11-02,9283.66,Weak Bull,23.503138766303106,596.864545454545,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
749,2019-11-03,9206.52,Weak Bull,22.494820286200255,567.2190909090906,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
750,2019-11-04,9407.12,Weak Bull,22.120258819102798,587.5054545454542,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
751,2019-11-05,9339.29,Weak Bull,23.069356328379612,317.1018181818179,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
752,2019-11-06,9341.27,Weak Bull,23.52252258549321,255.27363636363606,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
753,2019-11-07,9200.0,Weak Bull,22.621756959420026,209.3927272727271,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
754,2019-11-08,8763.01,Neutral,18.338880069854998,219.47545454545434,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
755,2019-11-09,8861.47,Neutral,19.722084672881707,212.37999999999968,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
756,2019-11-10,9032.23,Weak Bull,21.758162387784147,227.2290909090908,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
757,2019-11-11,8740.81,Neutral,19.059882931285106,248.64090909090902,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
758,2019-11-12,8810.0,Weak Bull,20.080996033687644,256.32000000000005,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
759,2019-11-13,8679.37,Neutral,19.314070231534497,261.7372727272728,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
760,2019-11-14,8546.19,Neutral,18.49352005354045,257.0427272727274,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
761,2019-11-15,8467.01,Neutral,18.315143187410026,243.8445454545457,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
762,2019-11-16,8487.6,Neutral,19.26833843973604,236.96363636363657,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
763,2019-11-17,8472.52,Neutral,19.911827156046115,226.93363636363657,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
764,2019-11-18,8131.02,Neutral,17.522362479050518,244.00909090909101,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
765,2019-11-19,8102.67,Neutral,17.07699799039441,201.9654545454546,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
766,2019-11-20,8106.61,Neutral,17.732529572700173,195.05818181818202,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
767,2019-11-21,7552.97,Neutral,13.072208030644425,215.44181818181832,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
768,2019-11-22,7283.03,Neutral,13.189395418882267,270.52090909090924,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
769,2019-11-23,7188.89,Neutral,13.127355080612437,258.2263636363637,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
770,2019-11-24,6548.5,Neutral,9.967055520864847,301.3918181818183,0.0,0.0,0.0,100561.55577877241,100561.55577877241,0.5615557787724157,0.0
